url_path,views_total,views_unique
/ErnakovichLab/metagenomic_methods_ernakovich_lab/tree/main/data_QC,5,1
/ErnakovichLab/metagenomic_methods_ernakovich_lab/blob/main/data_QC/01a_create_fastqc_commands.sh,2,1
/ErnakovichLab/metagenomic_methods_ernakovich_lab,1,1
/ErnakovichLab/metagenomic_methods_ernakovich_lab/commit/7fedcf25ba9076aa1080fc3bfed5145006187f97,1,1
