time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-17 00:00:00+00:00,28.0,15.0,148,2
2023-05-18 00:00:00+00:00,4.0,4.0,153,8
2023-05-19 00:00:00+00:00,3.0,3.0,68,3
2023-05-20 00:00:00+00:00,,,2,1
