url_path,views_total,views_unique
/ErnakovichLab/metagenomic_methods_ernakovich_lab/actions/runs/14685968901,1,1
/ErnakovichLab/metagenomic_methods_ernakovich_lab/actions/runs/14685968901/job/41214579875,1,1
