time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-05 00:00:00+00:00,3,3,,
2024-08-06 00:00:00+00:00,2,1,,
2024-08-10 00:00:00+00:00,2,1,,
2024-08-13 00:00:00+00:00,1,1,,
2024-08-17 00:00:00+00:00,2,2,,
